"k__Archaea;p__Crenarchaeota" "k__Archaea;p__Euryarchaeota" "k__Archaea;p__[Parvarchaeota]" "k__Bacteria;p__" "k__Bacteria;p__AD3" "k__Bacteria;p__Acidobacteria" "k__Bacteria;p__Actinobacteria" "k__Bacteria;p__AncK6" "k__Bacteria;p__Aquificae" "k__Bacteria;p__Armatimonadetes" "k__Bacteria;p__BHI80-139" "k__Bacteria;p__BRC1" "k__Bacteria;p__Bacteroidetes" "k__Bacteria;p__Caldithrix" "k__Bacteria;p__Chlamydiae" "k__Bacteria;p__Chlorobi" "k__Bacteria;p__Chloroflexi" "k__Bacteria;p__Cyanobacteria" "k__Bacteria;p__Deferribacteres" "k__Bacteria;p__Elusimicrobia" "k__Bacteria;p__FBP" "k__Bacteria;p__FCPU426" "k__Bacteria;p__Fibrobacteres" "k__Bacteria;p__Firmicutes" "k__Bacteria;p__Fusobacteria" "k__Bacteria;p__GAL15" "k__Bacteria;p__GN02" "k__Bacteria;p__GN04" "k__Bacteria;p__GOUTA4" "k__Bacteria;p__Gemmatimonadetes" "k__Bacteria;p__LD1" "k__Bacteria;p__Lentisphaerae" "k__Bacteria;p__MVP-21" "k__Bacteria;p__NC10" "k__Bacteria;p__NKB19" "k__Bacteria;p__Nitrospirae" "k__Bacteria;p__OD1" "k__Bacteria;p__OP1" "k__Bacteria;p__OP11" "k__Bacteria;p__OP3" "k__Bacteria;p__OP8" "k__Bacteria;p__OP9" "k__Bacteria;p__PAUC34f" "k__Bacteria;p__Planctomycetes" "k__Bacteria;p__Proteobacteria" "k__Bacteria;p__SAR406" "k__Bacteria;p__SBR1093" "k__Bacteria;p__SR1" "k__Bacteria;p__Spirochaetes" "k__Bacteria;p__Synergistetes" "k__Bacteria;p__TM6" "k__Bacteria;p__TM7" "k__Bacteria;p__TPD-58" "k__Bacteria;p__Tenericutes" "k__Bacteria;p__Thermotogae" "k__Bacteria;p__Verrucomicrobia" "k__Bacteria;p__WPS-2" "k__Bacteria;p__WS1" "k__Bacteria;p__WS2" "k__Bacteria;p__WS3" "k__Bacteria;p__WS4" "k__Bacteria;p__WWE1" "k__Bacteria;p__ZB3" "k__Bacteria;p__[Caldithrix]" "k__Bacteria;p__[Thermi]"
"10317.000051239" 0 0 0 0 0 0 0.103159252095422 0 0 0 0 0 0.392005157962605 0 0 0 0 0 0 0 0 0 0 0.49752847625188 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00730711369009241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10317.000031476" 0 0 0 0 0 0 0.00345469040659049 0 0 0 0 0 0.475551421737975 0 0 0 0 6.6436353972894e-05 0 0 0 0 0 0.501195854371512 6.6436353972894e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.014416688812118 0 0 0 0 0 0 0 0 0 0 0.00524847196385862 0 0 0 0 0 0 0 0 0
"10317.000029541" 0 0 0 0 0 2.56324814805321e-05 0.00335785507394971 0 0 0 0 0 0.60982236690334 0 0 0 0 5.12649629610643e-05 0 0 0 0 0 0.346602414579754 0 0 0 0 0 0 0 0.000307589777766386 0 0 0 0 0 0 0 0 0 0 0 0 0.0392433291466947 0 0 0 0 0 0 0 0 0.000333222259246918 0 0.000256324814805321 0 0 0 0 0 0 0 0 0
"10317.000035380" 0 0 0 0 0 0 0.0193820001588689 0 0 0 0 0 0.303598379537692 0 0 0 0 0 0 0 0 0 0 0.619588529668759 0 0 0 0 0 0 0 0.000794344268806101 0 0 0 0 0 0 0 0 0 0 0 0 0.0491699102390976 0 0 0 0 0 0 0 0 0.00722853284613552 0 0.00023830328064183 0 0 0 0 0 0 0 0 0
"10317.000035383" 0 0 0 0 0 0 0.00205036201704363 0 0 0 0 0 0.667008393669507 0 0 0 0 0.00166591913884795 0 0 0 0 0 0.263727814442237 0 0 0 0 0 0 0 0.000640738130326136 0 0 0 0 0 0 0 0 0 0 0 0 0.0129429102325879 0 0 0 0 0.00429294547318511 0 0 0 0 0 0.0476709168962645 0 0 0 0 0 0 0 0 0
"10317.000035385" 0 0.000140382401662128 0 0 2.80764803324255e-05 0.00158632113878204 0.0171968442036106 0 0 0 0 1.40382401662128e-05 0.718196366903446 0 0 0 1.40382401662128e-05 0.000140382401662128 0 2.80764803324255e-05 0 0 0 0.195033270629195 8.42294409972766e-05 0 0 0 0 0 0 1.40382401662128e-05 0 0 0 0 0 0 0 0 0 0 0 4.21147204986383e-05 0.0650532049302302 0 0 0 0 8.42294409972766e-05 0 1.40382401662128e-05 0 0.000350956004155319 0 0.001979391863436 0 0 0 0 0 0 0 0 0
"10317.000041526" 0 0 0 0 0 0 0.000688208691092613 0 0 0 0 0 0.75719341941404 0 0 0 0 0 0 0 0 0 0 0.206659238382382 3.27718424329816e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0352952743003212 0 0 0 0 0 0 0 0 6.55436848659632e-05 0 6.55436848659632e-05 0 0 0 0 0 0 0 0 0
"10317.000029521" 0 0 0 0 0 0 0.0195254258795165 0 0 0 0 0 0.489594898962663 0 0 0 0 0.0440630650636044 0 0 0 0 0 0.413919994924344 0.000126891476065095 0 0 0 0 0 0 0.00122133045712654 0 0 0 0 0 0 0 0 0 0 0 0 0.0122133045712654 0 0 0 1.58614345081369e-05 0 0 0 0 0.00229990800367985 0 0.0170193192272309 0 0 0 0 0 0 0 0 0
"10317.000029520" 0 0 0 0 0 0 0.108554793877359 0 0 0 0 0 0.0137102075312236 0 0 0 0 0 0 0 0 0 0 0.55939524838013 9.3905531035778e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.317870222556109 0 0 0 0 0 0 9.3905531035778e-05 0 0 0 0.000281716593107334 0 0 0 0 0 0 0 0 0
"10317.000029522" 0 0 0 0 0 0 0.00191986347637501 0 0 0 0 0 0.196181604863654 0 0 0 0 0 0 0 0 0 0 0.37476446119387 3.5553027340278e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.411668503573079 0 0 0 0 0 0 0 0 7.11060546805561e-05 0 0.0153589078110001 0 0 0 0 0 0 0 0 0
"10317.000014929" 0 0 0 0 0 0 0.00233281493001555 0 0 0 0 0 0.629415685403243 0 0 0 0 0.000333259275716507 0 0.000666518551433015 0 0 0 0.275161075316596 0.000111086425238836 0 0 0 0 0 0 0.00244390135525439 0 0 0 0 0 0 0 0 0 0 0 0 0.0592090646522995 0 0 0 0 0 0 0 0 0 0 0.0303265940902022 0 0 0 0 0 0 0 0 0
"10317.000029524" 0 0.00093734688225645 0 0 0 0 0.00513410451417737 0 0 0 0 0 0.424618137662171 0 0 0 0 0.00274813063207005 0 0 0 0 0 0.51728765897616 0.000170426705864809 0 0 0 0 0 0 0.000979953558722652 0 0 0 0 0 0 0 0 0 0 0 0 0.0426918898191347 0 0 0 0 0 0 0 0 0.00541104791120769 0 2.13033382331011e-05 0 0 0 0 0 0 0 0 0
"10317.000029527" 0 0.00192757813575657 0 0 0 0 0.00261599889852678 0 0 0 0 0 0.378287209142227 0 0 0 0 0.000550736610216164 0 0 0 0 0 0.4412777089357 0 0 0 0 0 0 0 0.000275368305108082 0 0 0 0 0 0 0 0 0 0 0 0 0.0425444031391987 0 0 0 0 0.000413052457662123 0 0 0 0.0285694616549635 0 0.103538482720639 0 0 0 0 0 0 0 0 0
"10317.000014293" 0 0 0 0 0 0 0.0439302481556003 0 0 0 0 0 0.416280290438282 0 0 0 0 0.00011664188026711 0 0 1.45802350333887e-05 0 0 0.511372583326044 7.29011751669437e-05 0 0 0 0 0 0 1.45802350333887e-05 0 0 0 0 0 0 0 0 0 0 0 0 0.0200478231709095 0 0 0 0 0 0 0 0 2.91604700667775e-05 0 0.00812119091359753 0 0 0 0 0 0 0 0 0
"10317.000069164" 0 0 0 0 0 0 0.0173031251178045 0 0 0 0 0 0.398499641874317 0 0 0 0 0 0 0 0 0 0 0.575753006370868 3.76974403438007e-05 0 0 0 0 0 0 0.000339276963094206 0 0 0 0 0 0 0 0 0 0 0 0 0.00644626229878991 0 0 0 0 0 0 0 0 0 0 0.00162098993478343 0 0 0 0 0 0 0 0 0
"10317.000014291" 0 0 0 0 0 0 0.00351602895553257 0 0 0 0 0 0.240124095139607 0 0 0 0 0.000206825232678387 0 0 0 0 0 0.713133402275077 0.000275766976904516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0183385039641503 0 0 0 0 0 0 0 0 0.00992761116856256 0 0.0144777662874871 0 0 0 0 0 0 0 0 0
"10317.000052245" 0 0 0 0 0 0 0.0112561909049977 0 0 0 0 0 0.570013507429086 0 0 0 0 0 0 0 0 0 0 0.29761368752814 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.120666366501576 0 0 0 0 0 0 0 0 0 0 0.00045024763619991 0 0 0 0 0 0 0 0 0
"10317.000042760" 0 0 0 0 0 0 0.00382916053019146 0 0 0 0 0 0.131369661266568 0 0 0 0 0 0 0 0 0 0 0.496318114874816 0.00500736377025037 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.363475699558174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10317.000069160" 0 0 0 0 0 0 0.00214083203147602 0 0 0 0 0 0.80790372041891 0 0 0 0 0.000173580975525082 0 0 0 0 0 0.17815194121391 5.78603251750275e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0113984840594804 0 0 0 0 0 0 0 0 5.78603251750275e-05 0 0.000115720650350055 0 0 0 0 0 0 0 0 0
"10317.000069162" 0 0 0 0 0 0 0.0398611490307734 0 0 0 0 0 0.164710012090955 0 0 0 0 0 0 0 0 0 0 0.791606536916416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00378329888061157 0 0 0 0 0 0 0 0 0 0 3.90030812434182e-05 0 0 0 0 0 0 0 0 0
"10317.000009173" 0 0 0 0 0 0 0.350390881422689 0 0 0 0 0 0.00340156352569076 0 0 0 0 0 0 0 0 0 0 0.0307931013904637 0.000119353106164588 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.615116070895745 0 0 0 0 0 0 0 0 0 0 0.000179029659246882 0 0 0 0 0 0 0 0 0
"10317.000048297" 0 0.00174047573003288 0 0 0 0 0.0187584606459099 0 0 0 0 0 0.636240572423129 0 0 0 0 0 0 0 0 0 0 0.32488880293947 0 0 0 0 0 0 0 0.000193386192225875 0 0 0 0 0 0 0 0 0 0 0 0 0.0179849158770064 0 0 0 0 0 0 0 0 0.000193386192225875 0 0 0 0 0 0 0 0 0 0 0
"10317.000013154" 0 0 0 0 0 0 0.192756364782849 0 0 0 0 0 0.107629857334279 0 0 0 0 0.000118231260345235 0 0 0 0 0 0.694569244108143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00338929612989675 0 0 0 0 0 0 3.94104201150784e-05 0 3.94104201150784e-05 0 0.0014581855442579 0 0 0 0 0 0 0 0 0
"10317.000030589" 0 0 0 0 0 0 0.0415909549767817 0 0 0 0 0 0.367655966081163 0 0 0 0 0.00121138703815869 0 0 0 0 0 0.571976579850596 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00646073087017969 0 0 0 0 0 0 0 0 0.0107005855037351 0 0.000403795679386231 0 0 0 0 0 0 0 0 0
"10317.000068412" 0 0 0 0 0 0 0.0138458130261409 0 0 0 0 0 0.168918918918919 0 0 0 0 0 0 0 0 0 0 0.222419140451928 0 0 0 0 0 0 0 0.000110766504209127 0 0 0 0 0 0 0 0 0 0 0 0 0.00742135578201152 0 0 0 0 0 0 0 0 0 0 0.587284005316792 0 0 0 0 0 0 0 0 0
"10317.000031316" 0 0 0 0 0 0 0.00150353330326267 0 0 0 0 0 0.482333483686663 0 0 0 0 0 0 0 0 0 0 0.147646970380394 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.35723951285521 0 0 0 0 0 0 0 0 0 0 0.01127649977447 0 0 0 0 0 0 0 0 0
"10317.000069371" 0 0 0 0 0 0 0.00214422751382462 0 0 0 0 0 0.673851709739306 0 0 0 0 0.00011285407967498 0 0 0 0 0 0.310969416544409 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00936688861302337 0 0 0 0 0 0 0 0 0 0 0.00355490350976188 0 0 0 0 0 0 0 0 0
"10317.000052028" 0 0 0 0 0 0 0.00234529076275252 0 0 0 0 0 0.537657907361015 0 0 0 0 0.00010660412557966 0 0 0 0 0 0.447950535685731 0.000906135067427109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0110335269974948 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10317.000012933" 0 0.000248966787830503 0 0 0 0 0.000995867151322013 0 0 0 0 0 0.701140267888264 0 0 0 0 0.00363491510232535 0 0 0 0 0 0.262560374446049 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0289797341034706 0 0 0 0 4.97933575661007e-05 0 0 0 0.00234028780560673 0 4.97933575661007e-05 0 0 0 0 0 0 0 0 0
"10317.000052022" 0 0 0 0 0 0 0.0218206951026856 0 0 0 0 0 0.570300157977883 0 0 0 0 0.000197472353870458 0 0 0 0 0 0.400177725118484 0.000592417061611374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0068127962085308 0 0 0 0 0 0 0 0 0 0 9.87361769352291e-05 0 0 0 0 0 0 0 0 0
"10317.000052020" 0 0.002916514764856 0 0 0 0 0.0056872037914692 0 0 0 0 0 0.157127232956617 0 0 0 0 7.29128691213999e-05 0 0 0 0 0 0.618374043018593 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0128326649653664 0 0 0 0 0 0 0 0 0.0201968647466278 0 0.18279256288735 0 0 0 0 0 0 0 0 0
"10317.000037499" 0 0 0 0 0 0 0.00354400472533963 0 0 0 0 0 0.605648928744026 0 0 0 0 0 0 0 0 0 0 0.191107769961875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.199591902486173 0 0 0 0 0 0 5.36970412930248e-05 0 0 0 5.36970412930248e-05 0 0 0 0 0 0 0 0 0
"10317.000069637" 0 0 0 0 0 0 0.00427727927844158 0 0 0 0 0 0.437863220047422 0 0 0 0 0 0 0 0 0 0 0.535124831465898 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0225022083778883 0 0 0 0 0 0 0 0 9.29843321400344e-05 0 9.29843321400344e-05 0 0 0 0 0 0 0 0 4.64921660700172e-05
"10317.000039694" 0 0.000348715564338022 0 0 0 0 0.0113332558409857 0 0 0 0 0 0.471289085202836 0 0 0 0 0.00220853190747414 0 0 0 0 0 0.492560734627456 0 0 0 0 0 0 0 0.000174357782169011 0 0 0 0 0 0 0 0 0 0 0 0 0.0195861908636522 0 0 0 0 0 0 0 0 0.00238288968964315 0 0.000116238521446007 0 0 0 0 0 0 0 0 0
"10317.000012936" 0 0 0 0 0 0 0.149891540130152 0 0 0 0 0 0.0133405639913232 0 0 0 0 0.000216919739696312 0 0 0 0 0 0.819414316702821 0 0 0 0 0 0 0 0.000216919739696312 0 0 0 0 0 0 0 0 0 0 0 0 0.0156182212581345 0 0 0 0 0 0 0.000325379609544469 0 0.000433839479392625 0 0.000542299349240781 0 0 0 0 0 0 0 0 0
"10317.000034129" 0 0 0 0 0 0 0.0410372747560818 0 0 0 0 0 0.162618270348033 0 0 0 0 0.000350430660838451 0 0 0 0 0 0.79416809605489 0.000110662313948985 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00138327892436231 0 0 0 0 5.53311569744923e-05 0 1.84437189914974e-05 0 0.000202880908906472 0 5.53311569744923e-05 0 0 0 0 0 0 0 0 0
"10317.000034128" 0 0.000103220478943022 0 0 0 0 0.000928984310487201 0 0 0 0 0 0.208092485549133 0 0 0 0 0 0 0 0 0 0 0.757018992568127 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0209537572254335 0 0 0 0 0 0 0 0 0.00825763831544178 0 0.004644921552436 0 0 0 0 0 0 0 0 0
"10317.000034127" 0 0 0 0 0 0 0.050950879690837 0 0 0 0 0 0.227092443811655 0 0 0 0 0 0 0 0 0 0 0.716515814095394 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00539001322078714 0 0 0 0 0 0 0 0 0 0 5.08491813281806e-05 0 0 0 0 0 0 0 0 0
"10317.000034126" 0 0 0 0 0 0 0.00315071616607591 0 0 0 0 0 0.267168293845739 0 0 0 0 0.000165827166635574 0 0 0 0 0 0.714756544990987 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00329581493688203 0 0 0 0 0 0 0 0 0.00733785212362415 0 0.00412495077005991 0 0 0 0 0 0 0 0 0
"10317.000034125" 0 0.000876352184033959 0 0 0 0 0.0356291934821306 0 0 0 0 0 0.298507462686568 0 0 0 0 0.000109544023004245 0 0 0 0 0 0.650390250581952 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0137751608927838 0 0 0 0 0 0 0 0 5.47720115021224e-05 0 0.000657264138025469 0 0 0 0 0 0 0 0 0
"10317.000034124" 0 0 0 0 0 0 0.0123507057546146 0 0 0 0 0 0.359120521172638 0 0 0 0 0 0 0 0 0 0 0.552185124864275 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0487920738327904 0 0 0 0 0 0 0 0 0 0 0.0275515743756786 0 0 0 0 0 0 0 0 0
"10317.000034123" 0 0 0 0 0 0 0.00989288902112467 0 0 0 0 0 0.273207378756323 0 0 0 0 7.43826242189824e-05 0 0 0 0 0 0.287042546861054 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.428815828622434 0 0 0 0 0 0 0 0 0.000223147872656947 0 0.000743826242189824 0 0 0 0 0 0 0 0 0
"10317.000031441" 0 0 0 0 0 0 0.00126349989470834 0 0 0 0 0 0.479543335038056 0 0 0 0 6.01666616527782e-05 0 0 0 0 0 0.371935260672063 6.01666616527782e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0738094521825456 0 0 0 0 0 0 0 0 1.50416654131945e-05 0 0.0733130772239102 0 0 0 0 0 0 0 0 0
"10317.000034120" 0 0 0 0 0 0.00064017610458456 0.00713178642826659 0 0 1.12311597295537e-05 0 0 0.268941350883892 0 0 0 2.24623194591073e-05 3.3693479188661e-05 0 0 0 0 0 0.550259439789756 4.49246389182147e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.61557986477684e-05 0.171286417035423 0 0 1.12311597295537e-05 0 4.49246389182147e-05 0 1.12311597295537e-05 0 0.00114557829241447 0 0.000359397111345718 0 0 0 0 0 0 0 0 0
"10317.000049951" 0 0 0 0 0 0 0.00419077288236167 0 0 0 0 0 0.282673193888147 0 0 0 0 0.00118676754190773 0 0 0 0 0 0.66670375315235 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0115338970479157 0 0 0 0 0 0 0 0 0.0302996588043317 0 0.00333778371161549 0 0 0 0 0 0 0 0 7.4172971369233e-05
"10317.000014126" 0 0 0 0 0 0 0.0010350436196954 0 0 0 0 0 0.660949282862635 0 0 0 0 0 0 0 0 0 0 0.320419931982848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0136773621174035 0 0 0 0 0 0 0 0 0 0 0.00391837941741831 0 0 0 0 0 0 0 0 0
"10317.000022903" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10317.000005938" 0 0 0 0 0 0 0.0199367391929455 0 0 0 0 0 0.39988498035081 0 0 0 0 0.000958497076583916 0 0 0 0 0 0.40467746573373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0202242883159206 0 0 0 0 0 0 0 0 0 0 0.154318029330011 0 0 0 0 0 0 0 0 0
"10317.000022676" 0 0.00248787162582411 0 0 0 0 0.00267446199776092 0 0 0 0 0 0.418335613882324 0 0 0 0 0.00192810051001368 0 0 0 0 0 0.523572583654683 0 0 0 0 0 0 0 0.000435377534519219 0 0 0 0 0 0 0 0 0 0 0 0 0.0331508894141062 0 0 0 0 0.000124393581291205 0 0 0 0.00609528548326906 0 0.0111954223162085 0 0 0 0 0 0 0 0 0
"10317.000071473" 0 0 0 0 0 0 0.0410726887791108 0 0 0 0 0 0.162597035991531 0 0 0 0 0.000141143260409315 0 0 0 0 0 0.72335920959774 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0724064925899788 0 0 0 0 0 0 0 0 0.000141143260409315 0 0.000282286520818631 0 0 0 0 0 0 0 0 0
"10317.000004971" 0 0.00393018148190961 0 0 0 0 0.00982545370477401 0 0 0 0 0 0.018783955612068 0 0 0 0 0.000693561437984048 0 0 0 0 0 0.757658074211077 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000577967864986707 0 0 0 0 0 0 0.000231187145994683 0 0.191076176164605 0 0.0172234423766039 0 0 0 0 0 0 0 0 0
"10317.000014436" 0 0 0 0 0 0 0.00839891541564712 0 0 0 0 0 0.395344223265657 0 0 0 0 0.00013226638449838 0 0 0 0 0 0.535612724026189 6.61331922491899e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0603134713312612 0 0 0 0 0 0 0 0 6.61331922491899e-05 0 6.61331922491899e-05 0 0 0 0 0 0 0 0 0
"10317.000014434" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10317.000014433" 0 0 0 0 0 0 0.0116313527930064 0 0 0 0 0 0.702696695806786 0 0 0 0 0.000740850496369833 0 0 0 0 0 0.220995703067121 7.40850496369833e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0528226403911691 0 0 0 0 0 0 0 0 0 0 0.0110386723959105 0 0 0 0 0 0 0 0 0
"10317.000004979" 0 0 0 0 0 0 0.00170520712027949 0 0 0 0 0 0.532648477790717 0 0 0 0 0 0 0 0 0 0 0.388246547995343 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0447096988853768 0 0 0 0 0 0 0 0 0.00257860588920313 0 0.0301114623190817 0 0 0 0 0 0 0 0 0
"10317.000014430" 0 0 0 0 0 0 0.0119174095801192 0 0 0 0 0 0.628435493556285 0 0 0 0 0 0 0 0 0 0 0.30310868862303 0.000323340570003233 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0233267125502333 0 0 0 0 0 0 4.61915100004619e-05 0 0 0 0.032795972100328 0 0 0 0 0 0 0 0 4.61915100004619e-05
"10317.000021635" 0 0 0 0 0 0 0.0145504330106979 0 0 0 0 0 0.593033622007132 0 0 0 0 0 0 0 0 0 0 0.385475038206824 3.18390219052471e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00289735099337748 0 0 0 0 0 0 0 0 3.18390219052471e-05 0 0.00397987773815588 0 0 0 0 0 0 0 0 0
"10317.000010953" 0 0.000251711639146194 0 0 0 0 0.0027184857027789 0 0 0 0 0 0.410592025775272 0 0 0 0 0 0 0 0 0 0 0.57012686266613 0 0 0 0 0 0 0 5.03423278292388e-05 0 0 0 0 0 0 0 0 0 0 0 0 0.0162605718888441 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10317.000022904" 0 0.00145692952103442 0 0 0 0 0.00391549808778 0 0 0 0 0 0.490256783828083 0 0 0 0 0 0 0 0 0 0 0.441722819158623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0254052085230377 0 0 0 0 0 0 0 0 0.0371517027863777 0 9.10580950646512e-05 0 0 0 0 0 0 0 0 0
"10317.000010956" 0 0 0 0 0 0 0.0174251395702927 0 0 0 0 0 0.452376924378278 0 0 0 0 0.00135340889866351 0 0 0 0 0 0.488580612417526 0 0 0 0 0 0 0 0.0021992894603282 0 0 0 0 0 0 0 0 0 0 0 0 0.0287599390965996 0 0 0 0 0 0 0 0 0.00812045339198105 0 0.00118423278633057 0 0 0 0 0 0 0 0 0
"10317.000010957" 0 0 0 0 0 0 0.00108533441866775 0 0 0 0 0 0.637837471170805 0 0 0 0 0 0 0 0 0 0 0.339709673043006 0.000746167412834079 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0206213539546873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10317.000028926" 0 0 0 0 0 3.45578325327435e-05 0.00770639665480181 0 0 0 0 0 0.40080174171476 0 0 0 0 0 0 0 0 0 0 0.518160140995958 0.000967619310916819 0 0 0 0 0 0 0.00148598679890797 0 0 0 0 0 0 0 0 0 0 0 0 0.0225317068113488 0 0 0 0.000207346995196461 0 0 0 0 0.0058748315305664 0 0.0422296713550126 0 0 0 0 0 0 0 0 0
"10317.000028925" 0 0 0 0 0 0 0.0513302296635829 0 0 0 0 0 0.138719676388573 0 0 0 0 2.39357564297426e-05 0 0 0 0 0 0.746149335184367 0.00027526119894204 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0634058187823881 0 0 1.19678782148713e-05 0 1.19678782148713e-05 0 1.19678782148713e-05 0 3.59036346446139e-05 0 2.39357564297426e-05 0 0 0 0 0 0 0 0 0
"10317.000028920" 0 0 0 0 0 0 0.00226901434017063 0 0 0 0 0 0.75635324015248 0 0 0 0 0 0 0 0 0 0 0.176257033944455 4.53802868034126e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0644400072608459 0 0 0 0 4.53802868034126e-05 0 0 0 0.000499183154837539 0 9.07605736068252e-05 0 0 0 0 0 0 0 0 0
"10317.000033248" 0 0 0 0 0 0.000331867584833651 0.0167593130340994 0 0 0 0 0 0.481622832489837 0 0 0 0 0.00605658342321414 0 0 0 0 0 0.453828922260018 0.00132747033933461 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0394092756989961 0 0 0 0 0 0 0 0 8.29668962084128e-05 0 0 0 0 0 0 0 0 0 0 0.00058076827345889
"10317.000035414" 0 0.00268839103869654 0 0 0 0 0.0105906313645621 0 0 0 0 0 0.47633401221996 0 0 0 0 0.00228105906313646 0 0 0 0 0 0.459796334012222 0 0 0 0 0 0 0 0.00179226069246436 0 0 0 0 0 0 0 0 0 0 0 0 0.0282688391038697 0 0 0 0 8.14663951120163e-05 0 0 0 0.00252545824847251 0 0.0156415478615071 0 0 0 0 0 0 0 0 0
"10317.000018049" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
